id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
15819016781227873032,0,14102104,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39e05dc4,b0d451d9,1,0,21612,320,50,2481,3,297,100111,61
15819024112385164242,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,98baf3c5,0582f0bb,1,0,19745,216,36,2264,3,427,100000,61
15819057467813366357,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f1d1a4d6,e557e7d2,c91cf4fa,1,0,21665,320,50,2493,3,35,-1,117
15819127811137321517,0,14102104,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6929d972,36a30aeb,1,0,17654,300,250,1994,2,39,-1,33
15819156029738311125,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,616f7f17,e89d7ec2,1,0,21611,320,50,2480,3,299,100111,61
15819356516700893666,0,14102104,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,24d1bd85,4ea23a13,1,0,21665,320,50,2493,3,35,-1,117
1581937164537538563,0,14102104,1005,0,9d5dba0f,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,180a3408,86030d43,1,0,18945,320,50,2153,3,427,100063,61
15819425951427461294,1,14102104,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,54fbf74c,aaffed8f,1,0,17753,320,50,1993,2,1063,100083,33
1581951275212737413,0,14102104,1005,1,fd309fe8,f436b08f,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,14bcf262,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
15819526059363146355,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0927dc97,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
15819548431684144332,0,14102104,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21d2a1ac,d4897fef,1,0,21153,320,50,2420,2,35,-1,69
15819587783645639203,1,14102104,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,90d93475,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
15819630253017253515,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,41abea36,8e1be0e6,6ae7fb43,1,0,18993,320,50,2161,0,35,-1,157
15819743779616180210,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07fb9aea,2203a096,1,0,15704,320,50,1722,0,35,100084,79
15819771440031281511,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,6f0f3990,9aeacc17,1,0,18648,320,50,1092,3,1835,100156,61
15819875828212891277,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,120a00a5,d9b5648e,0f2161f8,a99f214a,6eb740dd,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
15819887719733087533,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,9479e691,24892975,4567d2e5,1,2,21665,320,50,2493,3,35,-1,117
15819940160791285622,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e8e15d0d,b3f4c8ce,1,0,21647,320,50,2487,1,547,-1,51
15819942616471486609,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,4517f158,bebbea01,5096d134,1,0,20003,320,50,2282,3,35,100084,117
15819972376277934383,0,14102104,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7577d9c1,be87996b,1,2,17653,300,250,1994,2,39,100083,33
15820223685193005509,0,14102104,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bdaf909f,7abbbd5c,1,0,20003,320,50,2282,3,35,100188,117
15820260845323635221,0,14102104,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,74b13494,8a4875bd,1,0,19251,320,50,2201,3,35,-1,43
158203864943535585,0,14102104,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5623611e,4ea23a13,1,0,6563,320,50,572,2,39,-1,32
15820519172255526784,0,14102104,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,899fe0f7,1305332b,1,0,19251,320,50,2201,3,35,100210,43
15820624848313848637,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,83f7e349,5db079b5,1,2,15706,320,50,1722,0,35,-1,79
15820630185321400366,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,340ff7b1,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
15820703321291519889,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,9a6fd16e,2347f47a,fc6fa53d,54e3c450,64878b48,158e4944,1,2,19251,320,50,2201,3,35,-1,43
15820734513481890767,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9a2b1963,c6263d8a,1,0,19251,320,50,2201,3,35,-1,43
15820767504243976755,0,14102104,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b8cfc5f1,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
15820829864163473116,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,045d057f,2fbe1ab1,89416188,1,0,17017,320,50,1873,3,39,-1,23
1582086055621434344,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,c868ee5b,2347f47a,8ded1f7a,a99f214a,73f22158,1906c924,1,0,21647,320,50,2487,1,547,-1,51
15820922354002278782,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f6a5b05,d787e91b,1,0,8330,320,50,761,3,175,100081,23
15820954264958536287,0,14102104,1005,0,c5944aac,2d235ae0,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16c8c91c,2d81c3ad,1,0,21665,320,50,2493,3,35,-1,117
15820978267283836599,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,8cdc9c24,d9b5648e,cef3e649,a99f214a,9d6196e8,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
15821059803678227266,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,4c564a42,e6d2a1f4,cc1b551e,1,2,21647,320,50,2487,1,547,-1,51
15821123378510612882,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3bb62c44,ae9559c5,1,0,19251,320,50,2201,3,35,-1,43
15821129198088980832,0,14102104,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,5322880a,57336d1c,43e7b962,0,0,17566,320,50,479,3,39,100075,23
15821139668989257666,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,c868ee5b,2347f47a,8ded1f7a,a99f214a,bf22a5fc,49e4cc4f,1,0,20003,320,50,2282,3,35,100144,117
15821270242344812371,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,fc4416f0,0a3aa014,1,0,19251,320,50,2201,3,35,-1,43
15821309310198008670,0,14102104,1005,0,a780d025,c607ae89,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1cbb1dbb,fbec56bc,1,0,19251,320,50,2201,3,35,-1,43
15821387415132678331,1,14102104,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f34a86ec,88fe1d5d,1,0,6563,320,50,572,2,39,-1,32
15821412501491045864,0,14102104,1005,0,1d8321a3,31eace6b,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,f0b278f6,711ee120,1,0,21665,320,50,2493,3,35,100084,117
15821420307068538709,0,14102104,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f114d9b2,1ccc7835,1,0,17654,300,250,1994,2,39,100084,33
15821440988130944084,0,14102104,1005,0,dc1e8b06,9d40d8b5,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,60d515cf,375c3d47,1,0,19251,320,50,2201,3,35,-1,43
15821445267614809274,0,14102104,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c85375e2,88fbaa46,1,2,21612,320,50,2481,3,297,100111,61
15821455393479830038,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,604765d0,1f0bc64f,1,0,6563,320,50,572,2,39,-1,32
15821545961111699751,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,778b4f69,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
15821599818584982311,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9be83a25,711ee120,1,0,15707,320,50,1722,0,35,-1,79
15821651391659340012,0,14102104,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a83b6a20,1f0bc64f,1,0,17914,320,50,2043,2,39,-1,32
15821717700057142877,0,14102104,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,605f54b5,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
1582172009448036868,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,034bf60e,cef4a762,44956a24,1,2,19251,320,50,2201,3,35,100049,43
15821837010353738232,1,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,ab706273,2cd8ff6d,1,0,12000,320,50,1248,2,39,100034,13
15821867547562142360,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20ac6ffc,cbb77256,1,0,15704,320,50,1722,0,35,100084,79
15822033494237079256,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,da345f91,44801bc1,1,0,15706,320,50,1722,0,35,-1,79
15822049418057171484,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7c97d2c0,00b1f3a7,1,0,19251,320,50,2201,3,35,-1,43
15822139861134749902,0,14102104,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9d543100,3f83389f,1,0,21665,320,50,2493,3,35,100194,117
15822172034351830035,1,14102104,1008,5,85f751fd,c4e18dd6,50e219e0,3366d26c,7801e8d9,07d7df22,4f12be86,49275644,cf19f7f7,1,0,21611,320,50,2480,3,299,100111,61
15822227477366917804,0,14102104,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f8d0316,84ebbcd4,1,0,20363,216,36,2333,0,39,-1,157
15822265009943321427,1,14102104,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,133a1faa,a5bce124,1,0,19950,320,50,1800,3,167,100079,23
15822274223540877137,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f99a8f0c,ad127806,a8d2c4cf,1,0,21647,320,50,2487,1,547,-1,51
15822444667367379365,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,6b87674c,3919eb94,1,0,21667,320,50,2494,3,35,100144,112
15822453129841393463,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,d7a5d468,2347f47a,0f2161f8,d9e68c1a,ea29964e,aaffed8f,1,0,20361,300,250,2333,0,39,-1,157
15822501910947268840,0,14102104,1005,1,636f3a62,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,effc299b,5096d134,1,0,19251,320,50,2201,3,35,100048,43
15822586278289362175,0,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c54eeda,945dd5c4,1,0,20359,216,36,2333,0,39,-1,157
15822600597729307299,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,8507d36a,dc15c87e,1,2,19493,320,50,2229,0,687,100031,48
15822811429710449669,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,090df4c3,f4fffcd0,1,0,17661,320,50,1996,1,41,100057,71
15822895929534330194,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e8937587,d9b5648e,0f2161f8,a99f214a,61967359,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
15823039355743726499,1,14102104,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8cc1e624,8a4875bd,1,0,16920,320,50,1899,0,431,-1,117
15823091208586181646,0,14102104,1005,0,d7714196,452bed30,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a16abd86,a8d2c4cf,1,0,17239,320,50,1973,3,39,100148,23
15823105401148272917,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,577ec76d,2347f47a,8ded1f7a,2c01c6a3,9c23862a,ab4085d5,1,0,19251,320,50,2201,3,35,-1,43
15823206644264846168,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,f7815e66,d787e91b,1,0,21665,320,50,2493,3,35,100170,117
15823325132545102165,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06bbc86c,5096d134,1,0,15702,320,50,1722,0,35,-1,79
15823502765021699583,0,14102104,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f127ec9,8803c3d6,1,2,19666,300,250,2253,2,303,-1,52
15823528945327423711,1,14102104,1005,1,b9b31250,88f7ef6e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,108db624,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
15823554371385310465,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,ad52152a,15ec7f39,fc6fa53d,a99f214a,8179103c,4ceb2e0b,1,0,20003,320,50,2282,3,35,-1,117
15823630079166607230,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,e12429a4,fa952a77,1,0,19743,320,50,2264,3,427,100000,61
15823652124771787536,0,14102104,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,c1ea2d58,1a5af7dc,be74e6fe,4,0,21665,320,50,2493,3,35,100233,117
1582368624226320367,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,64fb3325,d9b5648e,0f2161f8,a99f214a,27f8ab3c,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
15823801385776615722,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,783c4aee,96cf3df7,83ed0b87,1,0,21652,320,50,2489,1,547,100111,51
15823827004749410022,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,6151cf20,fc43a68d,4ea23a13,1,0,19251,320,50,2201,3,35,-1,43
